Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Engagement_Score,Cashback_Per_Order,Address_Stability,Device_Per_Tenure,Churn_Probability,Churn_Percentage,Risk_Level
10.0,33.0,4,laptop & accessory,3,married,8,0,3.0,178.47,0,2.5,16.224545454545453,0.7272727272727273,0.36363636363636365,0.02541599704339669,2.541599704339669,Low
10.0,30.0,2,laptop & accessory,1,married,6,0,4.0,150.71,0,2.0,13.700909090909091,0.5454545454545454,0.18181818181818182,0.017034394865639284,1.7034394865639284,Low
3.0,11.0,3,watch,5,married,6,0,30.0,132.04,0,0.0967741935483871,33.01,1.5,0.75,0.034906915830139926,3.4906915830139926,Low
0.0,24.0,1,laptop & accessory,3,divorced,3,0,2.0,162.32,0,0.0,162.32,3.0,1.0,0.17795417553090292,17.795417553090292,Low
12.0,16.0,3,laptop & accessory,5,married,3,0,7.0,153.77,0,1.5,11.82846153846154,0.23076923076923078,0.23076923076923078,0.01750700278452224,1.7507002784522239,Low
6.0,17.0,4,laptop & accessory,1,single,10,0,1.0,171.48,0,3.0,24.497142857142855,1.4285714285714286,0.5714285714285714,0.042001434220367596,4.20014342203676,Low
11.0,18.0,4,laptop & accessory,5,married,3,0,2.0,162.88,0,3.6666666666666665,13.573333333333332,0.25,0.3333333333333333,0.01703701498181871,1.703701498181871,Low
6.0,7.0,5,mobile phone,4,married,2,0,3.0,147.69,0,1.5,21.09857142857143,0.2857142857142857,0.7142857142857143,0.020497151002476326,2.049715100247633,Low
4.0,6.0,3,laptop & accessory,5,married,2,0,3.0,141.48,0,1.0,28.296,0.4,0.6,0.0156308942246478,1.56308942246478,Low
17.0,9.0,4,mobile phone,1,single,2,0,9.0,160.39,0,1.7,8.910555555555554,0.1111111111111111,0.2222222222222222,0.022410189639736067,2.2410189639736067,Low
7.0,21.0,3,fashion,2,divorced,2,0,5.0,179.78,1,1.1666666666666667,22.4725,0.25,0.375,0.1359907984183115,13.599079841831148,Low
8.0,15.0,4,laptop & accessory,5,married,7,0,3.0,190.0,0,2.0,21.11111111111111,0.7777777777777778,0.4444444444444444,0.0309575828239528,3.09575828239528,Low
15.0,9.0,5,laptop & accessory,3,single,4,1,8.0,193.11,0,1.6666666666666667,12.069375,0.25,0.3125,0.10001838062280533,10.001838062280532,Low
31.0,9.0,5,grocery,2,single,5,1,4.0,262.26,0,6.2,8.195625,0.15625,0.15625,0.01470257760849672,1.4702577608496719,Low
16.0,14.0,3,laptop & accessory,4,married,5,0,0.0,147.65,0,16.0,8.685294117647059,0.29411764705882354,0.17647058823529413,0.02177511844149969,2.177511844149969,Low
3.0,12.0,4,laptop & accessory,1,married,5,0,1.0,145.86,1,1.5,36.465,1.25,1.0,0.09336950014075028,9.336950014075027,Low
11.0,7.0,5,mobile phone,5,divorced,4,0,3.0,164.2,0,2.75,13.683333333333332,0.3333333333333333,0.4166666666666667,0.02009853047940925,2.0098530479409247,Low
0.0,5.0,4,watch,3,single,2,0,2.0,130.33,0,0.0,130.33,2.0,4.0,0.46936355424251736,46.93635542425174,Medium
20.0,9.0,4,fashion,1,married,5,0,3.0,210.78,0,5.0,10.037142857142857,0.23809523809523808,0.19047619047619047,0.034914143601989335,3.4914143601989336,Low
11.0,11.0,4,mobile phone,3,divorced,9,1,4.0,154.96,0,2.2,12.913333333333334,0.75,0.3333333333333333,0.40050130947121404,40.0501309471214,Medium
0.0,22.0,3,fashion,5,single,3,1,0.0,185.64,1,0.0,185.64,3.0,3.0,0.8010515603113252,80.10515603113252,High
10.0,13.0,2,mobile phone,1,married,5,0,1.0,155.38,0,5.0,14.125454545454545,0.45454545454545453,0.18181818181818182,0.017152061915703253,1.7152061915703252,Low
1.0,22.0,4,mobile phone,3,married,3,0,3.0,151.1,1,0.25,75.55,1.5,2.0,0.3283823450449096,32.83823450449096,Medium
9.0,24.0,4,laptop & accessory,5,married,5,1,3.0,214.66,0,2.25,21.466,0.5,0.4,0.2443814770597244,24.43814770597244,Low
1.0,6.0,4,laptop & accessory,1,married,2,1,7.0,168.34,0,0.125,84.17,1.0,2.0,0.1109646539217568,11.09646539217568,Low
9.0,9.0,4,laptop & accessory,1,married,4,0,8.0,182.62,0,1.0,18.262,0.4,0.4,0.019508658971058336,1.9508658971058337,Low
2.0,10.0,4,mobile phone,4,married,3,0,1.0,153.56,0,1.0,51.18666666666667,1.0,1.3333333333333333,0.03305149586788717,3.3051495867887173,Low
30.0,15.0,4,mobile phone,5,married,6,1,3.0,167.57,0,7.5,5.405483870967742,0.1935483870967742,0.12903225806451613,0.016521852928351552,1.6521852928351553,Low
12.0,23.0,4,laptop & accessory,4,single,4,0,3.0,166.98,0,3.0,12.844615384615384,0.3076923076923077,0.3076923076923077,0.04641614556963674,4.641614556963674,Low
8.0,22.0,3,fashion,3,married,5,1,0.0,176.32,0,8.0,19.59111111111111,0.5555555555555556,0.3333333333333333,0.28578558167087176,28.578558167087177,Low
22.0,26.0,3,laptop & accessory,5,married,2,0,11.0,165.67,0,1.8333333333333333,7.203043478260869,0.08695652173913043,0.13043478260869565,0.013405001553995854,1.3405001553995854,Low
8.0,33.0,3,laptop & accessory,3,married,3,0,7.0,168.83,0,1.0,18.75888888888889,0.3333333333333333,0.3333333333333333,0.020023483485007182,2.002348348500718,Low
20.0,32.0,3,others,3,married,4,0,0.0,296.58,0,20.0,14.122857142857143,0.19047619047619047,0.14285714285714285,0.024059493658092256,2.4059493658092257,Low
9.0,9.0,4,mobile phone,3,divorced,2,0,0.0,112.81,0,9.0,11.281,0.2,0.4,0.35227688963634135,35.22768896363414,Medium
20.0,20.0,3,laptop & accessory,4,married,9,0,7.0,154.67,0,2.5,7.3652380952380945,0.42857142857142855,0.14285714285714285,0.01914624598331036,1.914624598331036,Low
0.0,10.0,3,watch,2,single,2,1,2.0,128.75,0,0.0,128.75,2.0,3.0,0.6591410616384848,65.91410616384849,Medium
28.0,24.0,4,fashion,3,married,10,0,9.0,232.39,0,2.8,8.013448275862068,0.3448275862068966,0.13793103448275862,0.015744240290148342,1.5744240290148341,Low
22.0,7.0,2,grocery,1,single,4,0,2.0,293.85,0,7.333333333333333,12.77608695652174,0.17391304347826086,0.08695652173913043,0.01373310444101149,1.373310444101149,Low
16.0,21.0,4,grocery,3,married,2,0,11.0,276.03,0,1.3333333333333333,16.23705882352941,0.11764705882352941,0.23529411764705882,0.02190367787410983,2.190367787410983,Low
7.0,9.0,5,laptop & accessory,1,single,6,0,2.0,160.29,0,2.3333333333333335,20.03625,0.75,0.625,0.03213052329554182,3.213052329554182,Low
1.0,28.0,4,mobile phone,3,married,3,0,1.0,148.77,1,0.5,74.385,1.5,2.0,0.5576560081052974,55.76560081052973,Medium
9.0,16.0,3,watch,3,divorced,2,1,0.0,122.2,0,9.0,12.22,0.2,0.3,0.6648060876362762,66.48060876362763,Medium
9.0,14.0,4,laptop & accessory,4,married,2,1,7.0,121.33,0,1.125,12.133,0.2,0.4,0.15309681049380514,15.309681049380513,Low
4.0,8.0,4,laptop & accessory,5,divorced,4,0,0.0,164.1,0,4.0,32.82,0.8,0.8,0.027007911021295617,2.700791102129562,Low
25.0,13.0,5,mobile phone,3,single,2,0,8.0,153.38,0,2.7777777777777777,5.899230769230769,0.07692307692307693,0.19230769230769232,0.014490286604309838,1.4490286604309839,Low
14.0,33.0,4,laptop & accessory,5,married,3,0,6.0,208.96,0,2.0,13.930666666666667,0.2,0.26666666666666666,0.030241996089537426,3.024199608953743,Low
4.0,9.0,4,mobile phone,4,divorced,3,0,1.0,149.76,0,2.0,29.951999999999998,0.6,0.8,0.03718011221135661,3.7180112211356606,Low
18.0,15.0,4,laptop & accessory,3,divorced,2,0,12.0,155.93,0,1.3846153846153846,8.206842105263158,0.10526315789473684,0.21052631578947367,0.015797493572805448,1.5797493572805448,Low
10.0,10.0,5,fashion,1,married,6,0,3.0,221.99,0,2.5,20.180909090909093,0.5454545454545454,0.45454545454545453,0.1066045058829272,10.66045058829272,Low
18.0,27.0,4,mobile phone,4,single,3,0,4.0,159.2,0,3.6,8.378947368421052,0.15789473684210525,0.21052631578947367,0.035065554073984054,3.5065554073984053,Low
11.0,17.0,4,laptop & accessory,4,single,4,1,2.0,166.97,0,3.6666666666666665,13.914166666666667,0.3333333333333333,0.3333333333333333,0.07875151628636298,7.875151628636298,Low
8.0,18.0,5,laptop & accessory,4,married,6,0,9.0,169.9,0,0.8,18.87777777777778,0.6666666666666666,0.5555555555555556,0.024824219377538335,2.4824219377538337,Low
22.0,13.0,3,watch,5,married,5,1,2.0,125.87,0,7.333333333333333,5.472608695652174,0.21739130434782608,0.13043478260869565,0.02480291764426584,2.480291764426584,Low
4.0,27.0,4,laptop & accessory,5,married,2,0,3.0,224.57,0,1.0,44.914,0.4,0.8,0.034936357083893324,3.4936357083893324,Low
0.0,11.0,4,fashion,2,married,2,1,3.0,228.08,0,0.0,228.08,2.0,4.0,0.6101720232002361,61.017202320023614,Medium
18.0,35.0,4,grocery,5,married,5,0,18.0,288.28,0,0.9473684210526315,15.172631578947367,0.2631578947368421,0.21052631578947367,0.023369511710187585,2.3369511710187583,Low
13.0,11.0,4,laptop & accessory,3,single,2,0,9.0,175.42,0,1.3,12.53,0.14285714285714285,0.2857142857142857,0.022480667085638686,2.2480667085638686,Low
31.0,22.0,4,grocery,3,married,4,1,3.0,282.87,0,7.75,8.8396875,0.125,0.125,0.015137825121261462,1.5137825121261461,Low
0.0,17.0,1,laptop & accessory,3,married,9,0,2.0,147.07,1,0.0,147.07,9.0,1.0,0.3033814995372836,30.33814995372836,Medium
1.0,25.0,2,mobile phone,5,married,2,0,1.0,154.56,1,0.5,77.28,1.0,1.0,0.2647214096834897,26.472140968348967,Low
1.0,14.0,4,mobile phone,4,single,3,1,1.0,149.72,1,0.5,74.86,1.5,2.0,0.7831079419374317,78.31079419374318,High
20.0,22.0,4,others,4,divorced,7,0,4.0,315.81,0,4.0,15.038571428571428,0.3333333333333333,0.19047619047619047,0.045346727467134126,4.5346727467134125,Low
4.0,11.0,3,mobile phone,1,married,1,1,3.0,148.21,0,1.0,29.642000000000003,0.2,0.6,0.023803374114230717,2.3803374114230715,Low
1.0,7.0,3,mobile phone,5,married,2,0,2.0,135.91,0,0.3333333333333333,67.955,1.0,1.5,0.05636920803713258,5.636920803713258,Low
8.0,22.0,4,laptop & accessory,4,married,1,1,2.0,147.88,0,2.6666666666666665,16.43111111111111,0.1111111111111111,0.4444444444444444,0.03512919139707278,3.5129191397072783,Low
13.0,15.0,3,laptop & accessory,3,married,4,0,7.0,139.75,0,1.625,9.982142857142858,0.2857142857142857,0.21428571428571427,0.017492184976079725,1.7492184976079725,Low
1.0,16.0,4,mobile phone,4,single,3,0,4.0,147.79,0,0.2,73.895,1.5,2.0,0.4679131211543498,46.79131211543498,Medium
25.0,17.0,3,laptop & accessory,3,divorced,9,0,4.0,131.49,0,5.0,5.057307692307693,0.34615384615384615,0.11538461538461539,0.013955916404146179,1.3955916404146178,Low
19.0,11.0,6,fashion,3,married,6,0,3.0,222.56,0,4.75,11.128,0.3,0.3,0.03838060333540663,3.838060333540663,Low
24.0,17.0,5,fashion,1,single,8,0,3.0,229.96,0,6.0,9.1984,0.32,0.2,0.01668449236481558,1.668449236481558,Low
0.0,22.0,5,mobile phone,5,single,2,1,7.0,139.19,1,0.0,139.19,2.0,5.0,0.7887906969926102,78.87906969926102,High
15.0,35.0,5,grocery,4,married,2,0,11.0,260.7,0,1.25,16.29375,0.125,0.3125,0.03232036438766865,3.232036438766865,Low
7.0,16.0,3,laptop & accessory,3,married,2,1,7.0,140.01,0,0.875,17.50125,0.25,0.375,0.027498358224723914,2.7498358224723916,Low
11.0,6.0,4,watch,5,single,5,0,0.0,128.58,0,11.0,10.715000000000002,0.4166666666666667,0.3333333333333333,0.1241230397636582,12.41230397636582,Low
24.0,7.0,4,laptop & accessory,3,married,2,0,14.0,188.47,0,1.6,7.5388,0.08,0.16,0.013521296255493984,1.3521296255493984,Low
29.0,21.0,2,others,4,single,10,0,16.0,312.22,0,1.7058823529411764,10.407333333333334,0.3333333333333333,0.06666666666666667,0.014965862357586837,1.4965862357586837,Low
15.0,12.0,3,fashion,5,married,10,0,7.0,233.48,0,1.875,14.5925,0.625,0.1875,0.03958378874841137,3.958378874841137,Low
15.0,11.0,4,fashion,3,married,2,1,3.0,229.47,0,3.75,14.341875,0.125,0.25,0.10904016805862746,10.904016805862746,Low
4.0,14.0,3,laptop & accessory,1,single,2,0,8.0,144.24,0,0.4444444444444444,28.848000000000003,0.4,0.6,0.017950332214549704,1.7950332214549705,Low
9.0,12.0,4,watch,3,married,1,0,3.0,121.87,0,2.25,12.187000000000001,0.1,0.4,0.026015615308493674,2.6015615308493674,Low
0.0,8.0,4,watch,1,single,8,0,0.0,127.85,1,0.0,127.85,8.0,4.0,0.747390739286475,74.7390739286475,High
7.0,6.0,1,watch,1,single,3,0,3.0,132.8,0,1.75,16.6,0.375,0.125,0.01797751096857458,1.797751096857458,Low
2.0,11.0,4,laptop & accessory,3,married,3,0,5.0,167.21,0,0.3333333333333333,55.73666666666667,1.0,1.3333333333333333,0.019235572579497904,1.9235572579497904,Low
9.0,34.0,5,mobile phone,5,single,3,0,2.0,150.59,0,3.0,15.059000000000001,0.3,0.5,0.08163540737271696,8.163540737271695,Low
4.0,8.0,3,watch,3,married,1,0,2.0,130.67,0,1.3333333333333333,26.133999999999997,0.2,0.6,0.01800951225432977,1.8009512254329771,Low
10.0,18.0,5,laptop & accessory,1,married,6,0,1.0,191.52,0,5.0,17.41090909090909,0.5454545454545454,0.45454545454545453,0.0247357070024183,2.47357070024183,Low
9.0,26.0,3,watch,3,divorced,5,0,0.0,122.59,0,9.0,12.259,0.5,0.3,0.26540530405171864,26.540530405171864,Low
7.0,32.0,4,laptop & accessory,3,divorced,3,0,2.0,170.39,0,2.3333333333333335,21.29875,0.375,0.5,0.02204282977593291,2.2042829775932913,Low
1.0,7.0,6,mobile phone,4,single,9,1,8.0,147.16,1,0.1111111111111111,73.58,4.5,3.0,0.8108184685729203,81.08184685729202,High
0.0,9.0,4,fashion,1,married,2,1,7.0,203.25,1,0.0,203.25,2.0,4.0,0.6674821245326233,66.74821245326234,Medium
19.0,11.0,4,laptop & accessory,4,divorced,3,0,9.0,169.47,0,1.9,8.4735,0.15,0.2,0.016394416727727595,1.6394416727727594,Low
16.0,32.0,3,grocery,1,married,2,1,12.0,269.59,0,1.2307692307692308,15.858235294117646,0.11764705882352941,0.17647058823529413,0.0230751647510627,2.30751647510627,Low
4.0,9.0,5,mobile phone,5,single,2,0,8.0,174.68,0,0.4444444444444444,34.936,0.4,1.0,0.062485115069868,6.2485115069868,Low
16.0,36.0,4,laptop & accessory,3,married,4,0,3.0,170.56,0,4.0,10.032941176470588,0.23529411764705882,0.23529411764705882,0.017477888940182502,1.7477888940182502,Low
0.0,12.0,3,watch,5,single,3,0,3.0,129.6,1,0.0,129.6,3.0,3.0,0.6978902026324416,69.78902026324417,Medium
31.0,35.0,5,fashion,5,married,6,0,3.0,227.66,0,7.75,7.114375,0.1875,0.15625,0.01572718079631143,1.572718079631143,Low
30.0,13.0,1,laptop & accessory,1,married,1,1,9.0,152.2,0,3.0,4.909677419354838,0.03225806451612903,0.03225806451612903,0.01335552790117065,1.335552790117065,Low
15.0,7.0,4,laptop & accessory,5,married,2,0,8.0,166.03,0,1.6666666666666667,10.376875,0.125,0.25,0.01480098807219194,1.4800988072191938,Low
6.0,9.0,4,laptop & accessory,3,single,6,1,8.0,174.98,0,0.6666666666666666,24.997142857142855,0.8571428571428571,0.5714285714285714,0.1851384169903521,18.51384169903521,Low
6.0,15.0,4,fashion,2,single,3,0,3.0,214.98,0,1.5,30.71142857142857,0.42857142857142855,0.5714285714285714,0.06788177499864477,6.788177499864477,Low
30.0,13.0,3,others,5,divorced,6,0,10.0,295.66,0,2.727272727272727,9.537419354838711,0.1935483870967742,0.0967741935483871,0.013832331255224642,1.3832331255224641,Low
6.0,13.0,3,fashion,3,divorced,1,0,3.0,216.91,0,1.5,30.987142857142857,0.14285714285714285,0.42857142857142855,0.030393914960119568,3.039391496011957,Low
5.0,14.0,5,mobile phone,3,divorced,5,0,3.0,148.29,0,1.25,24.715,0.8333333333333334,0.8333333333333334,0.04441336385647855,4.441336385647856,Low
1.0,27.0,3,watch,2,divorced,2,0,2.0,127.13,0,0.3333333333333333,63.565,1.0,1.5,0.09776789808837023,9.776789808837023,Low
7.0,9.0,4,laptop & accessory,1,married,3,0,5.0,180.05,0,1.1666666666666667,22.50625,0.375,0.5,0.01808704382485211,1.8087043824852111,Low
9.0,28.0,3,watch,3,married,5,1,1.0,121.32,1,4.5,12.132,0.5,0.3,0.7283883347856492,72.83883347856492,High
1.0,13.0,4,mobile phone,1,married,3,1,3.0,81.0,0,0.25,40.5,1.5,2.0,0.5030890341273494,50.30890341273494,Medium
2.0,23.0,3,laptop & accessory,5,single,2,0,8.0,181.61,0,0.2222222222222222,60.53666666666667,0.6666666666666666,1.0,0.058489933330806675,5.848993333080667,Low
16.0,19.0,4,mobile phone,4,married,10,0,5.0,152.66,0,2.6666666666666665,8.98,0.5882352941176471,0.23529411764705882,0.034530562818994234,3.4530562818994235,Low
19.0,9.0,1,grocery,5,married,3,0,8.0,232.25,0,2.111111111111111,11.6125,0.15,0.05,0.016337287136385062,1.6337287136385061,Low
16.0,14.0,2,laptop & accessory,4,married,8,1,1.0,148.72,0,8.0,8.748235294117647,0.47058823529411764,0.11764705882352941,0.0628598967285005,6.285989672850049,Low
11.0,9.0,3,laptop & accessory,2,single,9,1,0.0,168.61,0,11.0,14.050833333333335,0.75,0.25,0.058262157473633044,5.826215747363304,Low
10.0,21.0,4,laptop & accessory,1,married,2,1,12.0,190.86,0,0.7692307692307693,17.35090909090909,0.18181818181818182,0.36363636363636365,0.018359641952781752,1.8359641952781751,Low
15.0,14.0,6,others,3,married,3,0,11.0,324.73,0,1.25,20.295625,0.1875,0.375,0.10430971236811075,10.430971236811075,Low
14.0,14.0,4,others,4,single,3,0,9.0,323.33,0,1.4,21.555333333333333,0.2,0.26666666666666666,0.06914074675402271,6.91407467540227,Low
1.0,31.0,2,mobile phone,5,single,3,0,1.0,135.91,1,0.5,67.955,1.5,1.0,0.5604376449999385,56.043764499993856,Medium
23.0,8.0,3,grocery,3,married,6,0,3.0,276.39,0,5.75,11.51625,0.25,0.125,0.013369955805442504,1.3369955805442504,Low
13.0,32.0,3,laptop & accessory,4,married,2,0,13.0,156.05,0,0.9285714285714286,11.146428571428572,0.14285714285714285,0.21428571428571427,0.017033994381488924,1.7033994381488924,Low
0.0,6.0,3,watch,4,single,2,1,4.0,132.02,1,0.0,132.02,2.0,3.0,0.735643713744514,73.5643713744514,High
19.0,13.0,3,laptop & accessory,3,married,3,0,0.0,152.58,0,19.0,7.6290000000000004,0.15,0.15,0.019213991549806363,1.9213991549806364,Low
8.0,13.0,4,watch,1,married,2,0,2.0,123.76,0,2.6666666666666665,13.751111111111111,0.2222222222222222,0.4444444444444444,0.029269941173718513,2.9269941173718514,Low
25.0,14.0,3,watch,5,married,10,0,4.0,129.5,0,5.0,4.980769230769231,0.38461538461538464,0.11538461538461539,0.013980245530898387,1.3980245530898388,Low
10.0,17.0,4,fashion,2,single,3,0,3.0,224.8,0,2.5,20.436363636363637,0.2727272727272727,0.36363636363636365,0.06631087365370872,6.631087365370872,Low
1.0,7.0,6,laptop & accessory,4,single,8,0,1.0,192.35,1,0.5,96.175,4.0,3.0,0.7749115320918352,77.49115320918352,High
19.0,14.0,3,laptop & accessory,3,divorced,6,0,3.0,189.34,0,4.75,9.467,0.3,0.15,0.01942316841334115,1.942316841334115,Low
6.0,31.0,3,laptop & accessory,3,married,2,0,1.0,145.39,0,3.0,20.77,0.2857142857142857,0.42857142857142855,0.025317285583711047,2.5317285583711047,Low
1.0,32.0,4,laptop & accessory,5,married,2,0,4.0,147.24,0,0.2,73.62,1.0,2.0,0.11338507462647274,11.338507462647273,Low
16.0,12.0,4,mobile phone,3,married,6,0,1.0,145.93,0,8.0,8.584117647058823,0.35294117647058826,0.23529411764705882,0.027541819829476972,2.754181982947697,Low
9.0,13.0,4,mobile phone,3,divorced,2,1,3.0,160.06,0,2.25,16.006,0.2,0.4,0.06727394237905342,6.727394237905342,Low
1.0,26.0,3,laptop & accessory,2,single,10,1,5.0,178.04,1,0.16666666666666666,89.02,5.0,1.5,0.7519269308256409,75.19269308256409,High
7.0,9.0,4,mobile phone,2,single,2,0,3.0,150.0,0,1.75,18.75,0.25,0.5,0.02534419765006594,2.5344197650065943,Low
1.0,25.0,2,laptop & accessory,3,divorced,4,0,3.0,187.32,0,0.25,93.66,2.0,1.0,0.18579090376239998,18.57909037624,Low
8.0,17.0,4,mobile phone,3,divorced,3,1,1.0,147.2,0,4.0,16.355555555555554,0.3333333333333333,0.4444444444444444,0.17347835657460992,17.34783565746099,Low
9.0,21.0,3,mobile phone,1,single,2,0,0.0,112.32,0,9.0,11.232,0.2,0.3,0.4891651198268178,48.91651198268178,Medium
17.0,9.0,5,fashion,1,married,2,0,3.0,226.69,1,4.25,12.59388888888889,0.1111111111111111,0.2777777777777778,0.08826437298997289,8.82643729899729,Low
9.0,15.0,4,watch,3,single,2,0,8.0,122.06,0,1.0,12.206,0.2,0.4,0.07189522791484856,7.1895227914848565,Low
7.0,12.0,5,mobile phone,1,married,3,0,3.0,154.11,0,1.75,19.26375,0.375,0.625,0.02086824827765584,2.086824827765584,Low
16.0,16.0,4,mobile phone,1,single,3,0,9.0,161.73,0,1.6,9.513529411764706,0.17647058823529413,0.23529411764705882,0.02400303344989795,2.400303344989795,Low
3.0,16.0,4,laptop & accessory,3,married,2,0,4.0,165.78,0,0.6,41.445,0.5,1.0,0.017891636881886597,1.7891636881886597,Low
11.0,8.0,3,mobile phone,1,single,6,1,2.0,139.44,0,3.6666666666666665,11.62,0.5,0.25,0.10872513094800182,10.872513094800182,Low
11.0,13.0,3,watch,5,single,4,0,0.0,126.19,0,11.0,10.515833333333333,0.3333333333333333,0.25,0.32686159031987466,32.686159031987465,Medium
13.0,11.0,4,fashion,5,divorced,6,1,12.0,204.75,0,1.0,14.625,0.42857142857142855,0.2857142857142857,0.1468109668050766,14.681096680507661,Low
17.0,22.0,5,grocery,3,married,3,0,12.0,301.03,0,1.3076923076923077,16.723888888888887,0.16666666666666666,0.2777777777777778,0.029465994930331075,2.9465994930331076,Low
11.0,12.0,5,laptop & accessory,1,married,8,1,9.0,153.29,0,1.1,12.774166666666666,0.6666666666666666,0.4166666666666667,0.0496370169132199,4.96370169132199,Low
7.0,15.0,4,laptop & accessory,3,single,4,1,1.0,188.88,0,3.5,23.61,0.5,0.5,0.08884965970156909,8.884965970156909,Low
6.0,12.0,5,laptop & accessory,4,married,5,0,6.0,183.78,0,0.8571428571428571,26.254285714285714,0.7142857142857143,0.7142857142857143,0.02879288001269744,2.879288001269744,Low
11.0,10.0,3,watch,3,married,8,0,0.0,133.06,0,11.0,11.088333333333333,0.6666666666666666,0.25,0.049607215184409525,4.960721518440953,Low
15.0,32.0,3,fashion,5,married,4,1,0.0,231.91,0,15.0,14.494375,0.25,0.1875,0.07678125604014542,7.678125604014542,Low
13.0,35.0,5,laptop & accessory,5,single,5,0,4.0,167.84,1,2.6,11.98857142857143,0.35714285714285715,0.35714285714285715,0.09458945018427782,9.458945018427782,Low
6.0,12.0,4,mobile phone,4,single,4,0,8.0,152.18,0,0.6666666666666666,21.740000000000002,0.5714285714285714,0.5714285714285714,0.03403871227776102,3.403871227776102,Low
